Symbol,Date,Expiry,Option Type,Strike Price,Open,High,Low,Close,LTP,Settle Price,No. of contracts,Turnover in Lacs,Premium Turnover in Lacs,Open Int,Change in OI,Underlying Value
NIFTY,31-Dec-2018,28-Dec-2023,CE,12000,0,0,0,3094.65,0,3109.65,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,12100,0,0,0,3048.3,0,3061.85,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,12200,0,0,0,3002.45,0,3014.6,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,12300,0,0,0,2957.1,0,2967.9,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,12400,0,0,0,2912.25,0,2921.7,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,12500,0,0,0,2867.95,0,2876,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,12600,0,0,0,2824.15,0,2830.85,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,12700,0,0,0,2780.85,0,2786.25,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,12800,0,0,0,2738.05,0,2742.1,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,12900,0,0,0,2695.8,0,2698.55,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,13000,0,0,0,2654,0,2655.45,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,13100,0,0,0,2612.35,0,2612.95,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,13200,0,0,0,2571.6,0,2570.5,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Dec-2023,CE,13300,0,0,0,2571.45,0,2529,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,8550,2,3,0.65,2.05,2,2.05,82,525.96,0.13,5550,3825,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,8600,2.6,2.6,1.7,1.95,1.7,1.95,73,470.96,0.11,56250,-225,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,8650,0,0,0,31.05,0,0,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,8700,2,2,2,2,2,2,3,19.58,0,300,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,8750,0,0,0,38.9,0,0,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,8800,0,0,0,43.4,0,0,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,8850,0,0,0,48.3,0,0,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,8900,3.25,3.8,2.25,3.65,3.65,3.65,16,106.84,0.04,1875,825,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,8950,0,0,0,59.4,0,0,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9000,3.5,4.15,3.5,3.9,4,3.9,4588,30982.52,13.52,1433625,46575,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9050,0,0,0,72.4,0,0.05,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9100,2.05,4.45,2,3.9,4,3.9,273,1864.02,0.79,16800,10800,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9150,0,0,0,87.45,0,0.05,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9200,4.5,5,4.35,4.7,4.6,4.7,83,572.99,0.29,25650,300,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9250,0,0,0,12.95,12.95,0.1,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9300,4.85,5.6,4.65,5.3,5.6,5.3,233,1626.08,0.91,45675,900,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9350,0,0,0,124.45,0,0.15,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9400,5.45,5.95,5.4,5.65,5.65,5.65,1703,12013.41,7.26,230325,3975,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9450,0,0,0,146.8,0,0.3,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9500,6.3,7.1,6,6.7,6.8,6.7,7359,52470.17,37.3,1241025,525,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9550,0,0,0,172.2,0,0.6,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9600,6.3,7.85,6.15,7,7.2,7,5322,38346.96,28.56,477675,98250,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9650,0,0,0,199.65,0,1.15,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9700,5.8,9.65,5.7,8.7,8.8,8.7,3447,25099.68,22.76,593775,49725,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9750,5.5,9.2,5.5,9.2,9.2,9.2,12,87.81,0.06,375,375,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9800,10.45,12.5,9.55,11.3,11.25,11.3,4566,33599.01,38.91,638550,132600,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9850,8.4,15.7,8.4,14.35,15.7,14.35,6,44.38,0.05,75,75,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9900,12.75,15.95,12.2,14.5,14.5,14.5,4044,30070.65,43.95,449400,46950,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,9950,15,16.2,15,16,16,16,20,149.48,0.23,2550,900,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10000,20.05,20.95,15.55,19.3,19.35,19.3,26201,196882.78,375.28,3025800,260025,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10050,5.05,25,5.05,22.3,22.5,22.3,42,317.24,0.66,2325,1425,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10100,22.75,26.25,19.5,24.45,24.4,24.45,8999,68328.33,160.91,692325,176175,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10150,28.4,28.5,28,28,28,28,9,68.7,0.19,1050,300,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10200,25,33.95,25,31.6,31.65,31.6,10809,82936.43,247.58,1182225,157425,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10250,37.45,38.95,23.25,33.6,36.95,33.6,57,439.66,1.47,9900,1875,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10300,31.65,43.6,31.65,41.15,40.2,41.15,13675,106044.17,404.79,1296750,16800,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10350,36.55,51.75,36.55,46.85,46.5,46.85,232,1808.63,7.73,19800,5325,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10400,41.75,56,41.5,53.15,53.35,53.15,20963,164315.41,804.01,1799925,52425,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10450,54.45,62.25,44.15,59.8,59.4,59.8,656,5169.24,27.84,25725,13575,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10500,53.65,72,53.05,68.65,67.8,68.65,44097,349431.42,2167.54,3317475,83025,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10550,62.95,81.45,62,76.8,75.15,76.8,1032,8221.17,55.47,40725,10350,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10600,71,91.8,68.65,87.45,86.95,87.45,39861,319398.27,2503.32,1673850,147450,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10650,81.3,103.1,80.75,98.6,98,98.6,986,7945.81,70.14,37425,2100,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10700,98.65,116.9,86.1,112.65,111.1,112.65,51074,413991.79,4122.94,1856550,401400,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10750,101.6,131.1,101.6,126.9,124.45,126.9,1832,14939.94,169.44,64800,2025,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10800,121.1,147.8,116.9,142.05,140,142.05,60559,496736.21,6208.31,1954650,192300,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10850,139.8,166.6,133.1,160.2,159,160.2,6216,51312.1,729.4,198975,112425,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10900,155.2,186,149.25,178.25,178.2,178.25,51638,428821.86,6681.21,1340400,235425,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,10950,173.95,207.9,169.1,200.7,198.6,200.7,1405,11740.9,202.34,60075,21600,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11000,210.85,232.45,186.9,223.55,221.95,223.55,27578,232009.49,4490.99,2039550,-182850,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11050,217.8,254.15,215.75,247.8,244.55,247.8,63,533.53,11.42,1050,225,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11100,246.1,287,240,277.4,273.9,277.4,5100,43495.49,1037.99,138900,29100,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11150,291.8,315.8,291.15,312.3,315.8,312.3,43,369.38,9.79,525,450,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11200,306.1,351,301.4,342.15,341.95,342.15,2834,24515.76,710.16,652125,-7800,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11250,383.25,383.25,383.25,383.25,383.25,383.25,1,8.72,0.29,225,75,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11300,378,425,373.05,414.7,414.95,414.7,582,5110.08,177.63,235725,75,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11350,0,0,0,466.95,466.95,489.3,0,0,0,75,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11400,462.8,503.05,451,496.25,497.15,496.25,335,2985.87,121.62,81675,4050,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11450,0,0,0,1228.15,0,569.25,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11500,550,595,543,584.5,583.1,584.5,777,7037.64,336.01,825825,-25950,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11550,0,0,0,643.35,643.35,653.6,0,0,0,75,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11600,630,684.2,630,674.8,674,674.8,557,5120.37,274.47,46275,10275,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11650,0,0,0,1310.65,0,741.55,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11700,725,780.7,724.05,780.7,780.7,780.7,8,74.62,4.42,25875,75,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11750,0,0,0,1392.9,0,832.5,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11800,879,879,861,872.4,868.25,872.4,24,228.08,15.68,6000,1575,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11850,0,0,0,1368.1,0,925.7,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11900,973.6,975.95,947,972.85,972.85,972.85,25,241.26,18.13,32400,-825,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,11950,0,0,0,1314.35,0,1020.75,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,12000,988.7,1080,988.7,1070.1,1069.65,1070.1,478,4681.82,379.82,812775,-15150,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,12050,0,0,0,1396.8,0,1117.05,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,12100,0,0,0,1268.95,1268.95,1165.6,0,0,0,21450,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,12150,0,0,0,1329.4,0,1214.4,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,12200,0,0,0,1379,1367.5,1263.3,0,0,0,33675,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,12250,0,0,0,1345.55,0,1312.35,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,12300,0,0,0,1469,1469,1361.55,0,0,0,7200,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,12350,0,0,0,1355.5,0,1410.85,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,12400,1419,1477.75,1418.15,1464.7,1465,1464.7,504,5237.49,550.29,631875,3075,10862.55
NIFTY,31-Dec-2018,31-Jan-2019,PE,12450,1526,1559.7,1502.75,1508.7,1504.65,1508.7,29,303.6,32.81,3075,1650,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9000,8.7,11.85,7.1,8.65,8.95,8.65,208,1405.34,1.34,9675,975,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9050,0,0,0,12.65,0,0.55,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9100,0,0,0,7.35,0,0.7,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9150,0,0,0,8.75,0,0.9,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9200,0,0,0,14,14,1.15,0,0,0,450,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9250,0,0,0,12.2,0,1.45,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9300,0,0,0,22.05,22.05,1.85,0,0,0,600,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9350,0,0,0,11,0,2.35,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9400,0,0,0,28.6,28.6,2.95,0,0,0,5100,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9450,0,0,0,14.9,0,3.65,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9500,20,21.3,17.75,19,19.15,19,481,3434.1,6.98,51600,3300,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9550,0,0,0,19.85,0,5.55,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9600,22.55,25.05,22.15,23.15,23.25,23.15,81,584.64,1.44,7650,1800,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9650,0,0,0,26.15,0,8.3,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9700,25.85,29.75,25.85,28.1,28.05,28.1,21,153.22,0.45,12825,-75,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9750,0,0,0,33.95,0,12.15,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9800,31.8,36.75,31.45,34.9,34.5,34.9,295,2175.81,7.56,85650,5175,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9850,0,0,0,43.5,0,17.35,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9900,35.3,43.9,35.3,42.2,41.7,42.2,208,1550.87,6.47,35700,2250,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,9950,0,0,0,55.1,0,24.3,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10000,45.05,55,43.75,51.25,51.45,51.25,928,6994.83,34.83,269100,-2700,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10050,0,0,0,69,0,33.4,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10100,53.05,61.9,51.15,59.75,59.4,59.75,451,3435.69,19.37,45525,9675,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10150,0,0,0,85.45,0,45.05,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10200,62.9,74,61.45,70.9,71,70.9,537,4135.63,27.58,55950,7800,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10250,0,0,0,104.75,0,59.7,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10300,74.75,88.6,72,84.55,82.75,84.55,632,4921.48,39.28,188175,-3000,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10350,0,0,0,127.05,0,77.8,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10400,89.6,105.85,88.85,100.85,101.1,100.85,2090,16456.56,154.56,165150,101325,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10450,0,0,0,153,0,99.7,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10500,105.55,125.25,104.35,121.55,121.8,121.55,3314,26392.66,294.91,449175,96450,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10550,0,0,0,181.65,0,125.75,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10600,124.85,148.9,123,145.4,144.05,145.4,742,5977.01,78.11,146475,-2025,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10650,0,0,0,214.45,0,156.55,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10700,151.2,177.1,149.6,172.3,169.95,172.3,436,3554.16,55.26,178425,18000,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10750,0,0,0,251,0,192.2,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10800,180.3,208.6,179.5,202.4,201.3,202.4,691,5699.93,102.83,150300,23850,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10850,0,0,0,291.45,0,232.9,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10900,215.5,242.8,212.05,237.45,235.9,237.45,350,2922.11,60.86,35925,7875,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,10950,0,0,0,335.8,0,278.8,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11000,265,285.5,249.85,275.5,274.15,275.5,5702,48196.63,1155.13,490575,259050,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11050,0,0,0,384.1,0,329.8,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11100,309.2,330.1,309.2,322.2,319.9,322.2,89,762.23,21.3,11850,3600,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11150,355.9,358.6,355.9,356.2,356.2,356.2,4,34.52,1.07,300,300,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11200,356.75,390.15,355.6,378.1,382.8,378.1,1636,14200.37,457.97,118200,90675,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11250,0,0,0,492.45,0,447.05,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11300,427,427,427,427,427,427,1,8.8,0.32,7575,75,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11350,0,0,0,552.3,0,512.85,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11400,500,505,500,505,505,505,2,17.85,0.75,1575,150,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11450,0,0,0,615.75,0,583.1,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11500,593.45,593.45,570,581,581,581,18,163.07,7.82,3675,1125,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11550,0,0,0,682.7,0,657.55,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11600,0,0,0,717.4,0,696.15,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11650,0,0,0,752.9,0,735.6,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11700,0,0,0,791.3,791.3,775.95,0,0,0,150,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11750,0,0,0,826.7,0,817,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11800,0,0,0,864.05,0,858.85,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11850,0,0,0,902.5,0,901.35,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11900,0,0,0,941.6,0,944.5,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,11950,0,0,0,981.3,0,988.25,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,12000,0,0,0,1033,1033,1032.55,0,0,0,3150,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,12050,0,0,0,1062.5,0,1077.4,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,12100,0,0,0,1103.95,0,1122.65,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,12150,0,0,0,1145.9,0,1168.4,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,12200,0,0,0,1188.35,0,1214.5,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,12250,0,0,0,1231.3,0,1260.95,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,12300,0,0,0,1274.65,0,1307.75,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,12350,0,0,0,1318.45,0,1354.85,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,12400,0,0,0,1345.3,0,1402.2,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Feb-2019,PE,12450,0,0,0,1471.6,1471.6,1449.8,0,0,0,150,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,7600,0,0,0,1.35,1.35,0,0,0,0,675,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,7700,0,0,0,7.75,0,0,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,7800,0,0,0,9.75,0,0,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,7900,0,0,0,3.35,3.35,0.05,0,0,0,1500,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,8000,1.8,3.4,1.8,2.2,2.2,2.2,940,5641.65,1.65,341850,23100,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,8100,0,0,0,18.4,0,0.05,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,8200,0,0,0,22.4,0,0.05,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,8300,0,0,0,27.1,0,0.1,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,8400,0,0,0,32.55,0,0.15,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,8500,5.25,5.75,5.25,5.75,5.75,5.75,15,95.69,0.06,30225,1050,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,8600,0,0,0,46.1,0,0.35,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,8700,0,0,0,54.4,0,0.55,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,8800,0,0,0,63.8,0,0.85,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,8900,0,0,0,74.4,0,1.35,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9000,20,20,17,17.5,19,17.5,50,338.16,0.66,41475,1425,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9100,0,0,0,99.55,0,3,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9200,0,0,0,33.95,33.95,4.35,0,0,0,300,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9300,0,0,0,130.65,0,6.25,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9350,0,0,0,13.25,0,7.4,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9400,0,0,0,148.6,0,8.75,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9450,0,0,0,17.8,0,10.35,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9500,35.05,38.05,35.05,37.8,36.3,37.8,106,758.18,2.93,57750,5925,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9550,0,0,0,23.6,0,14.25,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9600,0,0,0,67,67,16.6,0,0,0,750,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9650,0,0,0,30.85,0,19.3,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9700,0,0,0,213.5,0,22.35,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9750,0,0,0,39.8,0,25.75,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9800,0,0,0,82,82,29.6,0,0,0,150,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9850,0,0,0,50.75,0,33.85,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9900,0,0,0,171,171,38.65,0,0,0,75,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,9950,0,0,0,63.9,0,43.95,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10000,76.05,85.5,73.55,82.95,83,82.95,358,2707.1,22.1,175275,1800,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10050,0,0,0,79.6,0,56.25,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10100,0,0,0,326.2,0,63.35,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10150,0,0,0,98.05,0,71.1,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10200,0,0,0,109.45,108.5,79.6,0,0,0,675,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10250,0,0,0,119.5,0,88.8,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10300,129.45,130.55,124.5,130.55,130.55,130.55,9,70.39,0.86,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10350,0,0,0,144.6,0,109.6,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10400,0,0,0,433.15,0,121.3,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10450,0,0,0,172.35,0,134.2,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10500,150.05,172,147,166.6,168.75,166.6,476,3806.97,58.47,147000,-1125,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10550,0,0,0,204.25,0,161.55,0,0,0,0,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10600,189.15,198.9,189.15,198.9,198.9,198.9,4,32.38,0.58,4725,0,10862.55
NIFTY,31-Dec-2018,28-Mar-2019,PE,10650,0,0,0,239.95,0,193.3,0,0,0,0,0,10862.55
